incidentnum,signal,offincident,premise,incident_address,reporteddate,mo,crime_category,geocoded_column/latitude,geocoded_column/longitude,geocoded_column/human_address,Dallas_Index,Zillow_Index,Distance,zpid,Status Type,Status Text,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address_consolidated,Street,City,State,Zipcode,Latitude_consolidated,Longitude_consolidated,is zillow owned,Image URL,Detail URL,Search Page URL,Time On Zillow (days),Calculated Price Per Sqft
812889-2023,,"THEFT OF PROP > OR EQUAL $2,500 <$30K (NOT SHOPLIFT) PC31.03(e4A)",Entertainment/Sports Venue,505 N GOOD LATIMER EXPY,9/16/2023 4:56,,LARCENY/ THEFT OFFENSES,32.78568,-96.7893,"{""address"": ""505 N GOOD LATIMER EXPY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",333,159,0.191402,67964745,FOR_SALE,Condo for sale,268000,894,300,268300,300,2134,1.495,acres,1,1,"2502 Live Oak St APT 318, Dallas, TX 75204",2502 Live Oak St APT 318,Dallas,TX,75204,32.7869,-96.7907,FALSE,https://photos.zillowstatic.com/fp/cb17dbcdc8095ef460c15724c819d6a9-p_e.jpg,https://www.zillow.com/homedetails/2502-Live-Oak-St-APT-318-Dallas-TX-75204/67964745_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,299.78
167411-2023,PSE/11V - BURG MOTOR VEH,BMV,Outdoor Area Public/Private,505 N GOOD LATIMER EXPY,9/17/2023 2:23,UNKN SUSP DAMAGED VEHICLE AND SEARCHED INSIDE,LARCENY/ THEFT OFFENSES,32.78568,-96.7893,"{""address"": ""505 N GOOD LATIMER EXPY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",374,159,0.191402,67964745,FOR_SALE,Condo for sale,268000,894,300,268300,300,2134,1.495,acres,1,1,"2502 Live Oak St APT 318, Dallas, TX 75204",2502 Live Oak St APT 318,Dallas,TX,75204,32.7869,-96.7907,FALSE,https://photos.zillowstatic.com/fp/cb17dbcdc8095ef460c15724c819d6a9-p_e.jpg,https://www.zillow.com/homedetails/2502-Live-Oak-St-APT-318-Dallas-TX-75204/67964745_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,299.78
167275-2023,PSE/09 - THEFT,THEFT - PRELIMINARY INVESTIGATION,Bar/NightClub/DanceHall ETC.,2511 SWISS AVE,9/16/2023 16:39,SUSP TOOK VICTIM'S PROPERTY W/O CONSENT,MISCELLANEOUS,32.78608,-96.7897,"{""address"": ""2511 SWISS AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",388,159,0.133099,67964745,FOR_SALE,Condo for sale,268000,894,300,268300,300,2134,1.495,acres,1,1,"2502 Live Oak St APT 318, Dallas, TX 75204",2502 Live Oak St APT 318,Dallas,TX,75204,32.7869,-96.7907,FALSE,https://photos.zillowstatic.com/fp/cb17dbcdc8095ef460c15724c819d6a9-p_e.jpg,https://www.zillow.com/homedetails/2502-Live-Oak-St-APT-318-Dallas-TX-75204/67964745_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,299.78
167649-2023,PSE/11V - BURG MOTOR VEH,BMV,"Highway, Street, Alley ETC",2516 FLORENCE ST,9/17/2023 11:00,UNKN SUSP BROKE REAR DRIVERS WINDOW AND REMOVED ITEMS,LARCENY/ THEFT OFFENSES,32.78636,-96.7902,"{""address"": ""2516 FLORENCE ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75204""}",426,159,0.078653,67964745,FOR_SALE,Condo for sale,268000,894,300,268300,300,2134,1.495,acres,1,1,"2502 Live Oak St APT 318, Dallas, TX 75204",2502 Live Oak St APT 318,Dallas,TX,75204,32.7869,-96.7907,FALSE,https://photos.zillowstatic.com/fp/cb17dbcdc8095ef460c15724c819d6a9-p_e.jpg,https://www.zillow.com/homedetails/2502-Live-Oak-St-APT-318-Dallas-TX-75204/67964745_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,299.78
167354-2023,58 - ROUTINE INVESTIGATION,CRIM MISCHIEF > OR EQUAL $100 < $750,Parking Lot (All Others),101 S GOOD LATIMER EXPY,9/17/2023 1:58,UNK SUSP SMASHED COMP'S WINDOW TO HIS CAR,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,32.78296,-96.7866,"{""address"": ""101 S GOOD LATIMER EXPY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75226""}",444,159,0.584572,67964745,FOR_SALE,Condo for sale,268000,894,300,268300,300,2134,1.495,acres,1,1,"2502 Live Oak St APT 318, Dallas, TX 75204",2502 Live Oak St APT 318,Dallas,TX,75204,32.7869,-96.7907,FALSE,https://photos.zillowstatic.com/fp/cb17dbcdc8095ef460c15724c819d6a9-p_e.jpg,https://www.zillow.com/homedetails/2502-Live-Oak-St-APT-318-Dallas-TX-75204/67964745_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,299.78
166959-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Hotel/Motel/ETC,400 OLIVE ST,9/16/2023 11:55,UNK SUSP TOOK COMPS VEH WITHOUT PERM,MOTOR VEHICLE THEFT,32.78509,-96.7948,"{""address"": ""400 OLIVE ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75201""}",475,159,0.435838,67964745,FOR_SALE,Condo for sale,268000,894,300,268300,300,2134,1.495,acres,1,1,"2502 Live Oak St APT 318, Dallas, TX 75204",2502 Live Oak St APT 318,Dallas,TX,75204,32.7869,-96.7907,FALSE,https://photos.zillowstatic.com/fp/cb17dbcdc8095ef460c15724c819d6a9-p_e.jpg,https://www.zillow.com/homedetails/2502-Live-Oak-St-APT-318-Dallas-TX-75204/67964745_zpid/,https://www.zillow.com/dallas-tx/5_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,6,299.78
167660-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,4601 AMESBURY DR,9/17/2023 14:29,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT.,MOTOR VEHICLE THEFT,32.84291,-96.7639,"{""address"": ""4601 AMESBURY DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75206""}",1,360,0.321508,26747292,FOR_SALE,Condo for sale,155000,738,210,145900,198,1494,4.119,acres,1,1,"4652 Matilda St #B, Dallas, TX 75206",4652 Matilda St #B,Dallas,TX,75206,32.84352,-96.7673,FALSE,https://photos.zillowstatic.com/fp/19dc127a7a8af0a06c7baee95de6713d-p_e.jpg,https://www.zillow.com/homedetails/4652-Matilda-St-B-Dallas-TX-75206/26747292_zpid/,https://www.zillow.com/dallas-tx/10_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A10%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,18,210.03
167660-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,4601 AMESBURY DR,9/17/2023 14:29,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT.,MOTOR VEHICLE THEFT,32.84291,-96.7639,"{""address"": ""4601 AMESBURY DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75206""}",56,360,0.321508,26747292,FOR_SALE,Condo for sale,155000,738,210,145900,198,1494,4.119,acres,1,1,"4652 Matilda St #B, Dallas, TX 75206",4652 Matilda St #B,Dallas,TX,75206,32.84352,-96.7673,FALSE,https://photos.zillowstatic.com/fp/19dc127a7a8af0a06c7baee95de6713d-p_e.jpg,https://www.zillow.com/homedetails/4652-Matilda-St-B-Dallas-TX-75206/26747292_zpid/,https://www.zillow.com/dallas-tx/10_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A10%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,18,210.03
167404-2023,24 - ABANDONED PROPERTY,ABANDONED PROPERTY (NO OFFENSE),"Highway, Street, Alley ETC",500 N ST AUGUSTINE DR,9/17/2023 4:09,ABANDONED PROPERTY NO OFFENSE,MISCELLANEOUS,32.71969,-96.657,"{""address"": ""500 N ST AUGUSTINE DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75217""}",2,573,0.963537,96530560,FOR_SALE,Lot / Land for sale,30000,1976,252,426400,241.5,1200,7501.032,sqft,3,3,"134 Seagoville Rd, Dallas, TX 75217",134 Seagoville Rd,Dallas,TX,75217,32.7132,-96.6638,FALSE,https://photos.zillowstatic.com/fp/6369dc71e6754988cc4bedb44f5117b0-p_e.jpg,https://www.zillow.com/homedetails/134-Seagoville-Rd-Dallas-TX-75217/96530560_zpid/,https://www.zillow.com/dallas-tx/16_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A16%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,27,15.18
167532-2023,11V/01 - BURG MOTOR VEH,BMV,Apartment Parking Lot,5454 PETERSON LN,9/17/2023 4:44,SUSPS ENTERED COMP???S VEH & TOOK PROPERTY W/OUT CONSENT,LARCENY/ THEFT OFFENSES,32.92984,-96.8135,"{""address"": ""5454 PETERSON LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",3,470,1.098567,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167438-2023,DASV-DIST ACTIVE SHOOTER VEH,TERRORISTIC THREAT FEAR IMMINENT SBI,"Highway, Street, Alley ETC",5454 PETERSON LN,9/17/2023 4:55,UNK SUSP POINTED GUN AT COMP PLACING HER IN IMMINENT FEAR OF SBI,ASSAULT OFFENSES,32.92984,-96.8135,"{""address"": ""5454 PETERSON LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",25,470,1.098567,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167524-2023,11V/01 - BURG MOTOR VEH,BMV,Apartment Parking Lot,5454 PETERSON LN,9/17/2023 4:44,UNKNOWN SUSPS BROKE INTO COMP'S VEH & TOOK PROPERTY W/OUT CONSENT,LARCENY/ THEFT OFFENSES,32.92984,-96.8135,"{""address"": ""5454 PETERSON LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",28,470,1.098567,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167752-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - OTHER VEH,Parking (Business),6055 ALPHA RD,9/17/2023 16:28,SUSP TOOK COMPS MOTORCYCLE WITHOUT PERMISSION,MOTOR VEHICLE THEFT,32.93395,-96.8027,"{""address"": ""6055 ALPHA RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",31,470,0.387233,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167527-2023,11V/01 - BURG MOTOR VEH,BMV,Apartment Parking Lot,5454 PETERSON LN,9/17/2023 4:44,SUSPS ENTERED COMP???S VEH & ATTEMPTED TO TAKE PROPERTY W/OUT CONSE,LARCENY/ THEFT OFFENSES,32.92984,-96.8135,"{""address"": ""5454 PETERSON LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",70,470,1.098567,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167752-2023,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - OTHER VEH,Parking (Business),6055 ALPHA RD,9/17/2023 16:28,SUSP TOOK COMPS MOTORCYCLE WITHOUT PERMISSION,MOTOR VEHICLE THEFT,32.93395,-96.8027,"{""address"": ""6055 ALPHA RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",81,470,0.387233,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167820-2023,PSE/09 - THEFT,THEFT OF PROP (AUTO ACC) <$100 - (NOT EMP),Apartment Parking Lot,13660 MONTFORT DR,9/17/2023 19:21,UNK SUSP TOOK COMP FRONT LICENSE PLATE PDR1250,LARCENY/ THEFT OFFENSES,32.93445,-96.8115,"{""address"": ""13660 MONTFORT DR"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75240""}",127,470,0.652027,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
167523-2023,58 - ROUTINE INVESTIGATION,CRIMINAL TRESPASS WARNING,Apartment Complex/Building,5801 SPRING VALLEY RD,9/17/2023 16:24,CT WARNING,MISCELLANEOUS,32.93967,-96.8073,"{""address"": ""5801 SPRING VALLEY RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75254""}",170,470,0.380154,26910925,FOR_SALE,House for sale,709900,3093,230,426400,241.5,2760,0.284,acres,4,3,"5707 En Core Dr, Dallas, TX 75240",5707 En Core Dr,Dallas,TX,75240,32.9368,-96.8051,FALSE,https://photos.zillowstatic.com/fp/38075a62d4fa4f0b6341f999de78d9c5-p_e.jpg,https://www.zillow.com/homedetails/5707-En-Core-Dr-Dallas-TX-75240/26910925_zpid/,https://www.zillow.com/dallas-tx/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A13%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,57,229.52
